barid,taxid,name,zip,date,gross
3022,MB520931,"ARAMARK SPORTS & ENTERTAINMENT",77054,2014-12-01,890170
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-01-01,559984
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-02-01,891975
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-03-01,620386
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-04-01,549538
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-05-01,42286
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-06-01,59012
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-07-01,179102
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-08-01,377399
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-09-01,244286
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-10-01,362838
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-11-01,739815
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2004-12-01,668575
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-01-01,593902
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-02-01,563240
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-03-01,630936
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-04-01,768277
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-05-01,169819
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-06-01,38302
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-07-01,68139
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-08-01,282152
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-09-01,33416
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-10-01,685604
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-11-01,957170
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2005-12-01,679667
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-01-01,738083
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-02-01,1251108
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-03-01,1012251
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-04-01,267402
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-05-01,39404
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-06-01,129432
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-07-01,353753
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-08-01,199952
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-09-01,263743
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-10-01,349881
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-11-01,835746
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2006-12-01,701220
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-01-01,792086
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-02-01,1190017
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-03-01,1106486
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-04-01,1266221
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-05-01,189753
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-06-01,310459
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-07-01,177883
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-08-01,161528
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-09-01,251126
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-10-01,571257
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-11-01,949280
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2007-12-01,981169
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-01-01,1003632
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-02-01,1154462
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-03-01,1180713
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-04-01,1209905
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-05-01,67342
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-06-01,213581
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-07-01,284759
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-08-01,127897
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-09-01,342163
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-10-01,929012
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-11-01,1094512
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2008-12-01,1395103
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-01-01,1400000
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-02-01,1006768
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-03-01,1223741
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-04-01,1264529
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-05-01,779073
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-06-01,234942
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-07-01,177632
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-08-01,342162
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-09-01,150371
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-10-01,640452
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-11-01,868300
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2009-12-01,942092
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-01-01,819601
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-02-01,795515
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-03-01,934447
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-04-01,343304
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-05-01,167498
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-06-01,329224
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-07-01,424962
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-08-01,91016
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-09-01,117987
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-10-01,585882
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-11-01,879791
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2010-12-01,922782
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-01-01,882480
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-02-01,581957
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-03-01,841694
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-04-01,899580
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-05-01,442216
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-06-01,442369
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-07-01,632124
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-08-01,71183
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-09-01,412
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-10-01,641525
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-11-01,285463
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2011-12-01,675308
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-01-01,792653
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-02-01,812498
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-03-01,1130254
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-04-01,735242
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-05-01,370513
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-06-01,750795
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-07-01,138253
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-08-01,349773
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-09-01,265260
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-10-01,995643
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-11-01,914018
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2012-12-01,1227611
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-01-01,698229
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-02-01,1170381
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-03-01,1659696
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-04-01,1034514
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-05-01,271271
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-06-01,263646
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-07-01,214103
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-08-01,270335
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-09-01,106819
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-10-01,723739
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-11-01,1463901
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2013-12-01,1554495
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-01-01,852495
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-02-01,658386
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-03-01,1317822
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-04-01,1205009
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-05-01,613
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-06-01,275179
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-07-01,236359
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-08-01,199087
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-09-01,400201
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-10-01,762670
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-11-01,1270175
3439,MB542236,"LEVY RESTAURANTS AT TOYOTA CEN",77002,2014-12-01,1456678
3825,MB559696,"POISON GIRL",77006,2004-06-01,0
3825,MB559696,"POISON GIRL",77006,2004-07-01,0
3825,MB559696,"POISON GIRL",77006,2004-08-01,8574
3825,MB559696,"POISON GIRL",77006,2004-09-01,38505
3825,MB559696,"POISON GIRL",77006,2004-10-01,15741
3825,MB559696,"POISON GIRL",77006,2004-11-01,36319
3825,MB559696,"POISON GIRL",77006,2004-12-01,40565
3825,MB559696,"POISON GIRL",77006,2005-01-01,38768
3825,MB559696,"POISON GIRL",77006,2005-02-01,35491
3825,MB559696,"POISON GIRL",77006,2005-03-01,38882
3825,MB559696,"POISON GIRL",77006,2005-04-01,39003
3825,MB559696,"POISON GIRL",77006,2005-05-01,40351
3825,MB559696,"POISON GIRL",77006,2005-06-01,41724
3825,MB559696,"POISON GIRL",77006,2005-07-01,38703
3825,MB559696,"POISON GIRL",77006,2005-08-01,40774
3825,MB559696,"POISON GIRL",77006,2005-09-01,40201
3825,MB559696,"POISON GIRL",77006,2005-10-01,39224
3825,MB559696,"POISON GIRL",77006,2005-11-01,41957
3825,MB559696,"POISON GIRL",77006,2005-12-01,52652
3825,MB559696,"POISON GIRL",77006,2006-01-01,41540
3825,MB559696,"POISON GIRL",77006,2006-02-01,42382
3825,MB559696,"POISON GIRL",77006,2006-03-01,49254
3825,MB559696,"POISON GIRL",77006,2006-04-01,46997
3825,MB559696,"POISON GIRL",77006,2006-05-01,49198
3825,MB559696,"POISON GIRL",77006,2006-06-01,48320
3825,MB559696,"POISON GIRL",77006,2006-07-01,51010
3825,MB559696,"POISON GIRL",77006,2006-08-01,49006
3825,MB559696,"POISON GIRL",77006,2006-09-01,55326
3825,MB559696,"POISON GIRL",77006,2006-10-01,52852
3825,MB559696,"POISON GIRL",77006,2006-11-01,56084
3825,MB559696,"POISON GIRL",77006,2006-12-01,56696
3825,MB559696,"POISON GIRL",77006,2007-01-01,47705
3825,MB559696,"POISON GIRL",77006,2007-02-01,48240
3825,MB559696,"POISON GIRL",77006,2007-03-01,55255
3825,MB559696,"POISON GIRL",77006,2007-04-01,54422
3825,MB559696,"POISON GIRL",77006,2007-05-01,59866
3825,MB559696,"POISON GIRL",77006,2007-06-01,58292
3825,MB559696,"POISON GIRL",77006,2007-07-01,54430
3825,MB559696,"POISON GIRL",77006,2007-08-01,58652
3825,MB559696,"POISON GIRL",77006,2007-09-01,54200
3825,MB559696,"POISON GIRL",77006,2007-10-01,56852
3825,MB559696,"POISON GIRL",77006,2007-11-01,56742
3825,MB559696,"POISON GIRL",77006,2007-12-01,65880
3825,MB559696,"POISON GIRL",77006,2008-01-01,54984
3825,MB559696,"POISON GIRL",77006,2008-02-01,54120
3825,MB559696,"POISON GIRL",77006,2008-03-01,64701
3825,MB559696,"POISON GIRL",77006,2008-04-01,59154
3825,MB559696,"POISON GIRL",77006,2008-05-01,70814
3825,MB559696,"POISON GIRL",77006,2008-06-01,64582
3825,MB559696,"POISON GIRL",77006,2008-07-01,65119
3825,MB559696,"POISON GIRL",77006,2008-08-01,71289
3825,MB559696,"POISON GIRL",77006,2008-09-01,57468
3825,MB559696,"POISON GIRL",77006,2008-10-01,77485
3825,MB559696,"POISON GIRL",77006,2008-11-01,71353
3825,MB559696,"POISON GIRL",77006,2008-12-01,81298
3825,MB559696,"POISON GIRL",77006,2009-01-01,74833
3825,MB559696,"POISON GIRL",77006,2009-02-01,62716
3825,MB559696,"POISON GIRL",77006,2009-03-01,69851
3825,MB559696,"POISON GIRL",77006,2009-04-01,74876
3825,MB559696,"POISON GIRL",77006,2009-05-01,76265
3825,MB559696,"POISON GIRL",77006,2009-06-01,69975
3825,MB559696,"POISON GIRL",77006,2009-07-01,73421
3825,MB559696,"POISON GIRL",77006,2009-08-01,71360
3825,MB559696,"POISON GIRL",77006,2009-09-01,69289
3825,MB559696,"POISON GIRL",77006,2009-10-01,79450
3825,MB559696,"POISON GIRL",77006,2009-11-01,70707
3825,MB559696,"POISON GIRL",77006,2009-12-01,79173
3825,MB559696,"POISON GIRL",77006,2010-01-01,67476
3825,MB559696,"POISON GIRL",77006,2010-02-01,57059
3825,MB559696,"POISON GIRL",77006,2010-03-01,68121
3825,MB559696,"POISON GIRL",77006,2010-04-01,68727
3825,MB559696,"POISON GIRL",77006,2010-05-01,73514
3825,MB559696,"POISON GIRL",77006,2010-06-01,71372
3825,MB559696,"POISON GIRL",77006,2010-07-01,76340
3825,MB559696,"POISON GIRL",77006,2010-08-01,69833
3825,MB559696,"POISON GIRL",77006,2010-09-01,58354
3825,MB559696,"POISON GIRL",77006,2010-10-01,70283
3825,MB559696,"POISON GIRL",77006,2010-11-01,62291
3825,MB559696,"POISON GIRL",77006,2010-12-01,75332
3825,MB559696,"POISON GIRL",77006,2011-01-01,60176
3825,MB559696,"POISON GIRL",77006,2011-02-01,58497
3825,MB559696,"POISON GIRL",77006,2011-03-01,63066
3825,MB559696,"POISON GIRL",77006,2011-04-01,67785
3825,MB559696,"POISON GIRL",77006,2011-05-01,63740
3825,MB559696,"POISON GIRL",77006,2011-06-01,67800
3825,MB559696,"POISON GIRL",77006,2011-07-01,68420
3825,MB559696,"POISON GIRL",77006,2011-08-01,59576
3825,MB559696,"POISON GIRL",77006,2011-09-01,62694
3825,MB559696,"POISON GIRL",77006,2011-10-01,68554
3825,MB559696,"POISON GIRL",77006,2011-11-01,61577
3825,MB559696,"POISON GIRL",77006,2011-12-01,68706
3825,MB559696,"POISON GIRL",77006,2012-01-01,60319
3825,MB559696,"POISON GIRL",77006,2012-02-01,62394
3825,MB559696,"POISON GIRL",77006,2012-03-01,74109
3825,MB559696,"POISON GIRL",77006,2012-04-01,68824
3825,MB559696,"POISON GIRL",77006,2012-05-01,77906
3825,MB559696,"POISON GIRL",77006,2012-06-01,79613
3825,MB559696,"POISON GIRL",77006,2012-07-01,74822
3825,MB559696,"POISON GIRL",77006,2012-08-01,79208
3825,MB559696,"POISON GIRL",77006,2012-09-01,73363
3825,MB559696,"POISON GIRL",77006,2012-10-01,75483
3825,MB559696,"POISON GIRL",77006,2012-11-01,76408
3825,MB559696,"POISON GIRL",77006,2012-12-01,76560
3825,MB559696,"POISON GIRL",77006,2013-01-01,68297
3825,MB559696,"POISON GIRL",77006,2013-02-01,67278
3825,MB559696,"POISON GIRL",77006,2013-03-01,78088
3825,MB559696,"POISON GIRL",77006,2013-04-01,90800
3825,MB559696,"POISON GIRL",77006,2013-05-01,82627
3825,MB559696,"POISON GIRL",77006,2013-06-01,74884
3825,MB559696,"POISON GIRL",77006,2013-07-01,77323
3825,MB559696,"POISON GIRL",77006,2013-08-01,76868
3825,MB559696,"POISON GIRL",77006,2013-09-01,71470
3825,MB559696,"POISON GIRL",77006,2013-10-01,79109
3825,MB559696,"POISON GIRL",77006,2013-11-01,77247
3825,MB559696,"POISON GIRL",77006,2013-12-01,78884
3825,MB559696,"POISON GIRL",77006,2014-01-01,77654
3825,MB559696,"POISON GIRL",77006,2014-02-01,67633
3825,MB559696,"POISON GIRL",77006,2014-03-01,70533
3825,MB559696,"POISON GIRL",77006,2014-04-01,79664
3825,MB559696,"POISON GIRL",77006,2014-05-01,90634
3825,MB559696,"POISON GIRL",77006,2014-06-01,80256
3825,MB559696,"POISON GIRL",77006,2014-07-01,82872
3825,MB559696,"POISON GIRL",77006,2014-08-01,89170
3825,MB559696,"POISON GIRL",77006,2014-09-01,76199
3825,MB559696,"POISON GIRL",77006,2014-10-01,92342
3825,MB559696,"POISON GIRL",77006,2014-11-01,88490
3825,MB559696,"POISON GIRL",77006,2014-12-01,101956
3967,MB568385,TONY'S,77046,2004-11-01,0
3967,MB568385,TONY'S,77046,2004-12-01,0
3967,MB568385,TONY'S,77046,2005-01-01,780
3967,MB568385,TONY'S,77046,2005-02-01,253468
3967,MB568385,TONY'S,77046,2005-03-01,227806
3967,MB568385,TONY'S,77046,2005-04-01,260892
3967,MB568385,TONY'S,77046,2005-05-01,211905
3967,MB568385,TONY'S,77046,2005-06-01,211038
3967,MB568385,TONY'S,77046,2005-07-01,154118
3967,MB568385,TONY'S,77046,2005-08-01,197624
3967,MB568385,TONY'S,77046,2005-09-01,151587
3967,MB568385,TONY'S,77046,2005-10-01,207756
3967,MB568385,TONY'S,77046,2005-11-01,220152
3967,MB568385,TONY'S,77046,2005-12-01,379195
3967,MB568385,TONY'S,77046,2006-01-01,208768
3967,MB568385,TONY'S,77046,2006-02-01,222929
3967,MB568385,TONY'S,77046,2006-03-01,191652
3967,MB568385,TONY'S,77046,2006-04-01,185874
3967,MB568385,TONY'S,77046,2006-05-01,222098
3967,MB568385,TONY'S,77046,2006-06-01,195168
3967,MB568385,TONY'S,77046,2006-07-01,157975
3967,MB568385,TONY'S,77046,2006-08-01,200368
3967,MB568385,TONY'S,77046,2006-09-01,198776
3967,MB568385,TONY'S,77046,2006-10-01,188208
3967,MB568385,TONY'S,77046,2006-11-01,218182
3967,MB568385,TONY'S,77046,2006-12-01,385722
3967,MB568385,TONY'S,77046,2007-01-01,195192
3967,MB568385,TONY'S,77046,2007-02-01,246650
3967,MB568385,TONY'S,77046,2007-03-01,210744
3967,MB568385,TONY'S,77046,2007-04-01,216333
3967,MB568385,TONY'S,77046,2007-05-01,227369
3967,MB568385,TONY'S,77046,2007-06-01,246137
3967,MB568385,TONY'S,77046,2007-07-01,174630
3967,MB568385,TONY'S,77046,2007-08-01,211913
3967,MB568385,TONY'S,77046,2007-09-01,230087
3967,MB568385,TONY'S,77046,2007-10-01,258234
3967,MB568385,TONY'S,77046,2007-11-01,250158
3967,MB568385,TONY'S,77046,2007-12-01,487279
3967,MB568385,TONY'S,77046,2008-01-01,227718
3967,MB568385,TONY'S,77046,2008-02-01,247271
3967,MB568385,TONY'S,77046,2008-03-01,204167
3967,MB568385,TONY'S,77046,2008-04-01,231066
3967,MB568385,TONY'S,77046,2008-05-01,314714
3967,MB568385,TONY'S,77046,2008-06-01,199057
3967,MB568385,TONY'S,77046,2008-07-01,236327
3967,MB568385,TONY'S,77046,2008-08-01,258148
3967,MB568385,TONY'S,77046,2008-09-01,179741
3967,MB568385,TONY'S,77046,2008-10-01,237130
3967,MB568385,TONY'S,77046,2008-11-01,211572
3967,MB568385,TONY'S,77046,2008-12-01,377030
3967,MB568385,TONY'S,77046,2009-01-01,194458
3967,MB568385,TONY'S,77046,2009-02-01,318266
3967,MB568385,TONY'S,77046,2009-03-01,197900
3967,MB568385,TONY'S,77046,2009-04-01,178273
3967,MB568385,TONY'S,77046,2009-05-01,229991
3967,MB568385,TONY'S,77046,2009-06-01,184520
3967,MB568385,TONY'S,77046,2009-07-01,139760
3967,MB568385,TONY'S,77046,2009-08-01,178186
3967,MB568385,TONY'S,77046,2009-09-01,161258
3967,MB568385,TONY'S,77046,2009-10-01,192759
3967,MB568385,TONY'S,77046,2009-11-01,185167
3967,MB568385,TONY'S,77046,2009-12-01,344403
3967,MB568385,TONY'S,77046,2010-01-01,155613
3967,MB568385,TONY'S,77046,2010-02-01,187607
3967,MB568385,TONY'S,77046,2010-03-01,183079
3967,MB568385,TONY'S,77046,2010-04-01,192417
3967,MB568385,TONY'S,77046,2010-05-01,184665
3967,MB568385,TONY'S,77046,2010-06-01,149391
3967,MB568385,TONY'S,77046,2010-07-01,170501
3967,MB568385,TONY'S,77046,2010-08-01,156992
3967,MB568385,TONY'S,77046,2010-09-01,142978
3967,MB568385,TONY'S,77046,2010-10-01,169822
3967,MB568385,TONY'S,77046,2010-11-01,192378
3967,MB568385,TONY'S,77046,2010-12-01,304077
3967,MB568385,TONY'S,77046,2011-01-01,154961
3967,MB568385,TONY'S,77046,2011-02-01,200045
3967,MB568385,TONY'S,77046,2011-03-01,194899
3967,MB568385,TONY'S,77046,2011-04-01,175522
3967,MB568385,TONY'S,77046,2011-05-01,194953
3967,MB568385,TONY'S,77046,2011-06-01,149510
3967,MB568385,TONY'S,77046,2011-07-01,134110
3967,MB568385,TONY'S,77046,2011-08-01,197038
3967,MB568385,TONY'S,77046,2011-09-01,181928
3967,MB568385,TONY'S,77046,2011-10-01,160395
3967,MB568385,TONY'S,77046,2011-11-01,215985
3967,MB568385,TONY'S,77046,2011-12-01,364878
3967,MB568385,TONY'S,77046,2012-01-01,181839
3967,MB568385,TONY'S,77046,2012-02-01,228336
3967,MB568385,TONY'S,77046,2012-03-01,221561
3967,MB568385,TONY'S,77046,2012-04-01,180997
3967,MB568385,TONY'S,77046,2012-05-01,202921
3967,MB568385,TONY'S,77046,2012-06-01,167214
3967,MB568385,TONY'S,77046,2012-07-01,123031
3967,MB568385,TONY'S,77046,2012-08-01,235074
3967,MB568385,TONY'S,77046,2012-09-01,181531
3967,MB568385,TONY'S,77046,2012-10-01,207258
3967,MB568385,TONY'S,77046,2012-11-01,183181
3967,MB568385,TONY'S,77046,2012-12-01,347144
3967,MB568385,TONY'S,77046,2013-01-01,177501
3967,MB568385,TONY'S,77046,2013-02-01,215555
3967,MB568385,TONY'S,77046,2013-03-01,196593
3967,MB568385,TONY'S,77046,2013-04-01,189176
3967,MB568385,TONY'S,77046,2013-05-01,223886
3967,MB568385,TONY'S,77046,2013-06-01,148195
3967,MB568385,TONY'S,77046,2013-07-01,133753
3967,MB568385,TONY'S,77046,2013-08-01,188513
3967,MB568385,TONY'S,77046,2013-09-01,144840
3967,MB568385,TONY'S,77046,2013-10-01,177357
3967,MB568385,TONY'S,77046,2013-11-01,213855
3967,MB568385,TONY'S,77046,2013-12-01,334894
3967,MB568385,TONY'S,77046,2014-01-01,132335
3967,MB568385,TONY'S,77046,2014-02-01,247326
3967,MB568385,TONY'S,77046,2014-03-01,202082
3967,MB568385,TONY'S,77046,2014-04-01,179955
3967,MB568385,TONY'S,77046,2014-05-01,235663
3967,MB568385,TONY'S,77046,2014-06-01,156471
3967,MB568385,TONY'S,77046,2014-07-01,132678
3967,MB568385,TONY'S,77046,2014-08-01,229556
3967,MB568385,TONY'S,77046,2014-09-01,177787
3967,MB568385,TONY'S,77046,2014-10-01,203361
3967,MB568385,TONY'S,77046,2014-11-01,224644
3967,MB568385,TONY'S,77046,2014-12-01,347426
4619,MB622149,VENUE,77002,2006-03-01,0
4619,MB622149,VENUE,77002,2006-04-01,0
4619,MB622149,VENUE,77002,2006-05-01,0
4619,MB622149,VENUE,77002,2006-06-01,90136
4619,MB622149,VENUE,77002,2006-07-01,150129
4619,MB622149,VENUE,77002,2006-08-01,126382
4619,MB622149,VENUE,77002,2006-09-01,110117
4619,MB622149,VENUE,77002,2006-10-01,91049
4619,MB622149,VENUE,77002,2006-11-01,83346
4619,MB622149,VENUE,77002,2006-12-01,87945
4619,MB622149,VENUE,77002,2007-01-01,128704
4619,MB622149,VENUE,77002,2007-02-01,142807
4619,MB622149,VENUE,77002,2007-03-01,137798
4619,MB622149,VENUE,77002,2007-04-01,124719
4619,MB622149,VENUE,77002,2007-05-01,102196
4619,MB622149,VENUE,77002,2007-06-01,74890
4619,MB622149,VENUE,77002,2007-07-01,93901
4619,MB622149,VENUE,77002,2007-08-01,107753
4619,MB622149,VENUE,77002,2007-09-01,118130
4619,MB622149,VENUE,77002,2007-10-01,130251
4619,MB622149,VENUE,77002,2007-11-01,88064
4619,MB622149,VENUE,77002,2007-12-01,99410
4619,MB622149,VENUE,77002,2008-01-01,76146
4619,MB622149,VENUE,77002,2008-02-01,71060
4619,MB622149,VENUE,77002,2008-03-01,80928
4619,MB622149,VENUE,77002,2008-04-01,57561
4619,MB622149,VENUE,77002,2008-05-01,71926
4619,MB622149,VENUE,77002,2008-06-01,61578
